Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Nature],[Reporting Type],[Units]
"3","3.8","3.8.1","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","710","South Africa","2017","69","2017","","","","","Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/","","","E","G","INDEX"
"3","3.8","3.8.1","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","716","Zimbabwe","2000","30","2000","","","","","Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/","","","E","G","INDEX"
"3","3.8","3.8.1","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","716","Zimbabwe","2005","32","2005","","","","","Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/","","","E","G","INDEX"
"3","3.8","3.8.1","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","716","Zimbabwe","2010","45","2010","","","","","Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/","","","E","G","INDEX"
"3","3.8","3.8.1","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","716","Zimbabwe","2015","54","2015","","","","","Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/","","","E","G","INDEX"
"3","3.8","3.8.1","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","716","Zimbabwe","2017","54","2017","","","","","Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/","","","E","G","INDEX"
"3","3.8","3.8.1","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","722","Small island developing States (SIDS)","2000","41","2000","","","","","Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/","","","E","G","INDEX"
"3","3.8","3.8.1","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","722","Small island developing States (SIDS)","2005","50","2005","","","","","Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/","","","E","G","INDEX"
"3","3.8","3.8.1","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","722","Small island developing States (SIDS)","2010","58","2010","","","","","Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/","","","E","G","INDEX"
"3","3.8","3.8.1","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","722","Small island developing States (SIDS)","2015","64","2015","","","","","Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/","","","E","G","INDEX"
"3","3.8","3.8.1","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","722","Small island developing States (SIDS)","2017","64","2017","","","","","Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/","","","E","G","INDEX"
"3","3.8","3.8.1","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","724","Spain","2000","66","2000","","","","","Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/","","","E","G","INDEX"
"3","3.8","3.8.1","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","724","Spain","2005","70","2005","","","","","Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/","","","E","G","INDEX"
"3","3.8","3.8.1","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","724","Spain","2010","74","2010","","","","","Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/","","","E","G","INDEX"
"3","3.8","3.8.1","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","724","Spain","2015","81","2015","","","","","Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/","","","E","G","INDEX"
"3","3.8","3.8.1","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","724","Spain","2017","83","2017","","","","","Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/","","","E","G","INDEX"
"3","3.8","3.8.1","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","728","South Sudan","2000","19","2000","","","","","Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/","","","E","G","INDEX"
"3","3.8","3.8.1","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","728","South Sudan","2005","20","2005","","","","","Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/","","","E","G","INDEX"
"3","3.8","3.8.1","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","728","South Sudan","2010","26","2010","","","","","Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/","","","E","G","INDEX"
"3","3.8","3.8.1","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","728","South Sudan","2015","30","2015","","","","","Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/","","","E","G","INDEX"
"3","3.8","3.8.1","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","728","South Sudan","2017","31","2017","","","","","Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/","","","E","G","INDEX"
"3","3.8","3.8.1","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","729","Sudan","2000","25","2000","","","","","Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/","","","E","G","INDEX"
"3","3.8","3.8.1","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","729","Sudan","2005","28","2005","","","","","Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/","","","E","G","INDEX"
"3","3.8","3.8.1","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","729","Sudan","2010","36","2010","","","","","Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/","","","E","G","INDEX"
"3","3.8","3.8.1","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","729","Sudan","2015","42","2015","","","","","Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/","","","E","G","INDEX"
"3","3.8","3.8.1","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","729","Sudan","2017","44","2017","","","","","Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/","","","E","G","INDEX"
