iso3c,date,goal,target,code,code1,description1,ind_value,ind_metadata,ind_quality,sex
ABW,2010,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),NA,NA,NA,NA
ABW,2011,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),NA,NA,NA,NA
ABW,2012,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),NA,NA,NA,NA
ABW,2013,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),NA,NA,NA,NA
ABW,2014,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),NA,NA,NA,NA
ABW,2015,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),NA,NA,NA,NA
ABW,2016,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),NA,NA,NA,NA
ABW,2017,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),NA,NA,NA,NA
ABW,2018,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),NA,NA,NA,NA
ABW,2019,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),NA,NA,NA,NA
ABW,2020,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),NA,NA,NA,NA
AFG,2010,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),NA,NA,NA,NA
AFG,2011,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),NA,NA,NA,NA
AFG,2012,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),NA,NA,NA,NA
AFG,2013,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),12,C,1,BOTHSEX
AFG,2014,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),NA,NA,NA,NA
AFG,2015,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),NA,NA,NA,NA
AFG,2016,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),23.25,C,1,BOTHSEX
AFG,2016,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),22.5,C,1,FEMALE
AFG,2016,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),24,C,1,MALE
AFG,2017,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),NA,NA,NA,NA
AFG,2018,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),NA,NA,NA,NA
AFG,2019,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),NA,NA,NA,NA
AFG,2020,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),NA,NA,NA,NA
AGO,2010,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),NA,NA,NA,NA
AGO,2011,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),NA,NA,NA,NA
AGO,2012,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),NA,NA,NA,NA
