iso3c,date,goal,target,code,code1,description1,ind_value,ind_metadata,ind_quality,sex
ABW,2010,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
ABW,2011,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
ABW,2012,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
ABW,2013,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
ABW,2014,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
ABW,2015,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
ABW,2016,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
ABW,2017,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
ABW,2018,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
ABW,2019,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
ABW,2020,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
AFG,2010,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
AFG,2011,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
AFG,2012,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
AFG,2013,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
AFG,2014,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
AFG,2015,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
AFG,2016,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),46.825,C,1,BOTHSEX
AFG,2017,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
AFG,2018,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
AFG,2019,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
AFG,2020,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),45.375,C,1,BOTHSEX
AGO,2010,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
AGO,2011,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
AGO,2012,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
AGO,2013,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
AGO,2014,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
AGO,2015,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),60.275,C,1,BOTHSEX
AGO,2016,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
AGO,2017,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
AGO,2018,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
AGO,2019,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
AGO,2020,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
AIA,2010,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
AIA,2011,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
AIA,2012,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
AIA,2013,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
AIA,2014,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
AIA,2015,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
AIA,2016,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
AIA,2017,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
AIA,2018,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
AIA,2019,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
AIA,2020,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
ALA,2010,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
ALA,2011,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
ALA,2012,1,1.2,1.2.2,SD_MDP_MUHC,Proportion of population living in multidimensional poverty (%),NA,NA,NA,NA
